latitude,longitude,land_type
-0.07185987376502066,-1.2974104046627988,1.0
-0.1794823594870615,-0.8748916506887883,1.0
-1.2174280980783017,-1.3521053156008058,0.0
1.143305562880552,-0.8941717496944168,1.0
-3.033198804605031,0.8186463055568755,0.0
0.037767901326997116,-0.02513898478420652,1.0
3.0085962995925786,0.6979980029594754,0.0
-3.5615330944584174,1.0800610550283765,0.0
1.1220244490371591,-2.3127319626863145,1.0
1.127274494891721,0.6001713217846891,1.0
1.4252665229056405,2.8837781880004867,0.0
-0.2560172433751847,-3.400132829821425,0.0
1.251541191446778,-0.570652876516432,1.0
-0.7652647001208335,1.6048863072278192,0.0
-0.22527815976887602,0.5607136073378188,1.0
0.403697843566436,-2.1354575027629803,1.0
-1.9358191331498773,-2.7462149992045504,0.0
-2.8751023024914772,2.563837096385875,0.0
1.2388659992659106,0.8098746209626456,1.0
1.4217393241348175,-2.191585567754391,1.0
-2.383367182239085,0.3256258161859274,0.0
1.3145174663019596,-0.1048759082264852,1.0
-0.4536129236613324,-0.8721789990889175,1.0
-1.0006744673476065,1.215695793207498,1.0
0.2543730978904329,1.0375696680225026,0.0
-0.5386047225097881,0.5695006971079897,1.0
-1.2969301269592095,-0.7895845363738099,1.0
-1.410599924360603,0.7862545771618848,1.0
-0.08862688310293569,1.2276916693058686,1.0
0.22019226428529934,0.0832184931138927,1.0
0.7695901329228356,1.7656308507873963,1.0
0.4844306035206108,-1.7159768988556994,1.0
2.159280247006597,-0.6057105628870806,1.0
-1.4180576358560255,-1.9387412390973413,1.0
1.2007899074065371,-0.6211552086979476,1.0
1.7925767131627233,1.0720282539827046,1.0
-0.17781228962657947,3.1175851408245654,0.0
-1.4892306279218939,0.5872919784632582,1.0
0.9996871756852124,1.7498192902315512,1.0
0.0997902403578144,0.8622032115155344,1.0
-0.4077834920291866,-0.4759748052981974,1.0
-2.095358137610323,1.1084880860827304,1.0
-0.9289552161693384,-3.185511006622371,0.0
-1.2224557282128363,-0.5457675132237247,1.0
0.6416259478076802,1.631024001755328,1.0
-0.7108306178616388,-1.3942410582364035,1.0
1.5075333624276577,0.2352130132960637,1.0
1.5860559464332198,0.8099090834871308,1.0
-0.11469321632409793,0.056846922732449776,1.0
-1.4413069221195025,-1.6911041764788584,1.0
-0.5454984557027991,-0.8623360188458382,0.0
1.534175225847639,3.63653186988542,0.0
0.9862542357389781,1.3658119103773108,1.0
1.2670888777433251,-1.4732315099867956,1.0
1.6244323372331426,-2.071640439595551,1.0
0.08653124306194741,2.3713180727945726,1.0
0.15121355881762946,2.2616862416211654,1.0
0.8935670364210887,-0.3734385569992627,1.0
-1.290271173054106,-0.0011436880674439301,1.0
-0.9274085211084726,0.1829821936231464,1.0
-2.229221250568688,-0.7787458688541332,1.0
-0.6155727940802328,-0.4464283266054773,1.0
1.4484139823674385,1.7301095368187374,0.0
-3.039353820642497,2.1748967553939518,0.0
-1.8107325758251085,1.390899832710438,1.0
1.2673592767454251,-0.30998819106581765,1.0
0.3063830902184486,2.9590380057666676,1.0
-1.4222348120139383,-1.8253072325382,1.0
-0.6949269884246289,-0.2186247359968992,1.0
-1.8153652115254544,2.4299919677508086,0.0
1.4008579662917793,-1.224315693638141,1.0
-0.31859668005263675,1.7019750641768971,1.0
-2.496526333253579,-0.5630879033885956,1.0
-2.2997611849086343,1.5081564281489284,1.0
-1.6817067186999397,0.277911137426701,1.0
2.767881044637616,1.1335439404161871,1.0
0.14178513202756907,0.7602252013995784,1.0
-2.446940775776435,-1.3902581724209515,1.0
-0.6170691458228077,-0.8866219049761431,1.0
1.7334571746745222,2.0357938815826766,1.0
-0.08439196439866083,0.6504943553345768,1.0
-2.7295688586605062,2.001138198735442,0.0
1.899178772382201,-0.8269322174700255,1.0
1.8120514719968361,-1.3179465096369216,1.0
-1.842267498622556,3.098116115380965,0.0
0.5184862734061555,0.8718002278320939,1.0
-0.7607889669525699,-1.1605677797286884,1.0
0.6122019431382536,1.6634583448299167,0.0
2.370143178209628,-0.3817566324942085,1.0
-0.07002897279196921,-0.2892686336438532,0.0
2.566280376039269,-0.5018697537491655,0.0
0.7302915796165015,-0.4171090159621413,1.0
0.3149298760442697,1.4810556553281335,1.0
-1.8979576147025925,-1.7644814060933212,1.0
1.3629694577935243,0.44383422774,1.0
2.8433277089483626,-1.3410946934347296,0.0
-0.13990537831821784,-0.22084364581240573,1.0
-0.017215382897960825,-0.3057185135019361,0.0
-3.2401843449937138,0.6333123196980706,0.0
1.7011394307754166,-1.4490079040418675,1.0
-1.7733701513610796,1.478652481761604,0.0
1.3863063555202646,-1.5901601525359612,0.0
1.294482897522271,0.5106827855926085,1.0
2.110474255316636,-1.244866504133615,1.0
-2.2574060369846536,0.001238783447700879,1.0
1.6217829246496818,1.8812402310466392,1.0
2.059549395627217,0.9776979288696734,1.0
0.25562981379690497,-1.549587159145864,1.0
1.3731078101689431,1.2215584970913111,1.0
-0.14647949593392262,1.0814843288957776,1.0
0.4341880758287113,0.7545275950536495,1.0
1.1942032648948793,-0.8389822927516789,1.0
-1.287434001218671,-1.6844073525963477,1.0
-0.6524747104327929,2.318224368177135,1.0
-0.6828591602553282,-2.4726004750426296,0.0
-0.44992858742894093,-1.0494863638791203,1.0
-3.614843347073214,2.2468922621625693,0.0
-0.25670213632880273,-1.1361094823138198,0.0
-2.352418219234393,-2.2841771257070627,0.0
1.0284339668493492,-3.223420909106105,0.0
0.6125080204893429,-4.162103575654262,0.0
1.4261030365322571,0.7041384180476687,1.0
0.6308277203758084,-2.313676199341084,1.0
0.41899492561848345,-2.4309952829194827,1.0
2.14731174308609,2.714426636177002,0.0
-1.6668672160253712,-0.995767000297964,1.0
-0.7506914367869006,1.4883913580708814,1.0
-1.167094333347219,-0.2298607031485928,1.0
2.0320973460616614,0.02156690112609807,1.0
1.1766917735003335,0.4908642310608733,1.0
-3.8346718198535066,2.000267712523329,0.0
0.4097156048865313,1.4825849266126314,0.0
-0.323827651610901,1.924701137221288,1.0
0.8284168234158753,0.11531623358625888,1.0
1.0038366763485829,-1.1113615166174915,1.0
-1.5884597029695886,-1.3585587544150466,1.0
-1.266532361459575,2.4929461225515688,1.0
1.4393490861540927,4.262103786987964,0.0
2.088923475768769,0.2504617188624382,1.0
-3.4742912678499915,1.8900186741649745,0.0
-0.6577796575737691,-0.04702263485204329,1.0
-2.102090380708776,1.7354656905192574,1.0
4.663569354636613,0.8565163654659242,0.0
0.4253080175569228,-0.27407778286874784,1.0
-1.3378253100872528,-1.126781436083009,1.0
3.3567307565052764,-1.8258103153749448,0.0
-1.1008539914857811,-0.5835742746321246,1.0
-0.2384924896988814,-1.657153549783817,1.0
1.893284870198986,0.4152801365764472,1.0
-1.6288023422326912,0.5997361894331931,1.0
-0.7230180510220162,3.1945956331949508,0.0
0.3857796592039329,0.7302169141020622,1.0
1.8552359240377507,-1.2482124214243275,1.0
-0.15448664195628908,-2.5666210974107404,1.0
0.9855990383785818,-0.0840056821130193,0.0
3.7435171245960017,-1.7903859648497245,0.0
0.1272324205895613,-0.21544017725037165,1.0
1.3602158334439585,-1.4828762204338026,1.0
0.32672849013352256,0.4831813052865249,0.0
2.1505703287498315,0.708632243783675,1.0
2.6441392199189058,1.0545260624268766,1.0
1.7928279660391062,0.8426798703472935,1.0
-1.3982530803762203,2.9422335130923702,0.0
0.3614767942647977,0.9225447342985884,1.0
0.7041353353897428,0.5058409979384321,1.0
0.6553608960049031,0.2251467225275044,1.0
1.820350113119754,-2.3449921636514,0.0
-0.3265972814608712,-1.09376293300418,0.0
1.7476402667309048,0.27715355488418586,1.0
-1.7830966418066134,-0.7295989302624419,1.0
-1.887750906664256,-3.9755500624074163,0.0
-1.0500164102580969,2.2810354987681074,1.0
-0.08027796154970496,-0.7594811489897957,0.0
0.9201546514317592,0.2661035554215532,1.0
0.38325084937919657,-0.047455504836022566,1.0
0.9853818289048496,-1.4605057180221055,1.0
-0.20351003758223585,1.659997644482955,1.0
1.2027528402502992,-0.8212466547942929,0.0
1.80903545099144,-0.3659175896908686,1.0
3.1426253391392738,0.5614836445832805,0.0
0.2619900695288292,1.9293440100791583,1.0
-0.4206219546141092,-1.8987818429177128,1.0
3.9837348405019903,0.8009992247403391,0.0
-0.5690364964017903,-2.2728974383069023,1.0
-1.5853708935963158,1.9920447113476736,1.0
1.5484381017276383,0.5420465866708077,1.0
2.6814880888966166,-1.9602261370001004,0.0
2.0944384235898235,1.2071900088714456,1.0
-0.16810653523031746,-1.6796939800187862,1.0
-0.2532720962787123,0.2872220250104261,1.0
-0.6905856644021214,1.2083561868350432,1.0
-0.6347803731386417,1.1998745370270858,1.0
-0.17174449346221696,-1.6609367391261431,0.0
-2.5537260377770097,2.6200653201478827,0.0
-1.2769327167015172,-0.1832833658468221,1.0
-0.08826405856537957,-1.7531195677159208,0.0
2.5025854885606487,-2.9407734738887825,0.0
-0.05734279046685799,-0.5645762818030192,1.0
-1.925821248271441,3.4980040574858497,0.0
0.5968128287930499,2.0368245878883062,0.0
